credit_score,first_payment_date,total_units,occupancy_type,debt_to_income_ratio,loan_amount,interest_rate,postal_code,loan_purpose,loan_term,defaulted,default_month,loan_to_value_ratio,income,applicant_race,applicant_sex,applicant_age,hmda_index,defaulted_in_six_months,defaulted_in_one_year,six_month_interval_label
700,2021-01-01,1,P,40,135000,3.0,34200,R,240,0,,42.031,46.0,3,1,35-44,4871364,0,0,3
794,2021-01-01,1,P,20-<30,465000,2.5,93000,R,360,0,,73.92,284.0,5,1,35-44,5294341,0,0,3
734,2021-02-01,1,P,20-<30,465000,2.5,93000,R,360,0,,73.92,284.0,5,1,35-44,5294341,0,0,3
816,2021-01-01,1,P,45,155000,2.5,93700,R,180,0,,56.25,55.0,2,1,45-54,2542575,0,0,3
753,2021-01-01,1,P,<20,465000,2.375,91700,R,360,0,,60.586,160.0,6,1,45-54,1275607,0,0,3
787,2021-01-01,1,P,49,415000,2.625,76000,R,180,0,,63.846,150.0,5,1,45-54,4846191,0,0,3
697,2021-01-01,1,P,36,175000,2.875,33400,R,180,0,,68.26,120.0,5,1,25-34,252616,0,0,3
790,2021-01-01,1,S,20-<30,255000,2.999,33400,P,360,0,,25.5,335.0,5,1,>74,3695396,0,0,3
790,2021-01-01,1,P,20-<30,275000,3.125,95600,R,300,0,,52.0,101.0,5,2,45-54,3672083,0,0,3
729,2021-01-01,1,P,<20,345000,2.875,95600,R,240,0,,69.0,184.0,5,1,55-64,1333278,0,0,3
755,2021-01-01,1,P,30-<36,285000,2.375,95900,R,360,0,,66.279,54.0,5,1,>74,1331428,0,0,3
764,2021-01-01,1,P,30-<36,625000,2.75,90700,R,240,0,,74.405,201.0,6,2,35-44,1330382,0,0,3
794,2021-01-01,1,P,43,315000,2.625,93000,R,360,0,,56.964,61.0,5,1,35-44,1245931,0,0,3
774,2021-01-01,1,P,20-<30,165000,2.375,93300,R,180,0,,75.0,80.0,6,2,25-34,1331465,0,0,3
808,2021-01-01,1,P,<20,95000,2.625,93100,R,180,0,,10.0,125.0,5,2,45-54,7382553,0,0,3
774,2021-01-01,1,P,41,375000,2.875,92100,R,360,0,,43.79,101.0,5,1,55-64,3863620,0,0,3
747,2021-01-01,1,P,<20,255000,2.49,32800,P,360,0,,85.0,159.0,5,1,45-54,5823133,0,0,3
739,2021-01-01,1,P,39,275000,2.5,94500,R,120,0,,27.347,131.0,2,1,55-64,3308534,0,0,3
697,2020-12-01,1,P,20-<30,435000,2.75,91400,R,360,0,,58.0,211.0,5,1,45-54,875312,0,0,2
762,2021-01-01,1,P,44,185000,2.875,94500,R,240,0,,46.25,106.0,2,1,35-44,2935666,0,0,3
751,2021-01-01,1,P,39,435000,3.0,91400,R,360,0,,48.611,120.0,5,1,35-44,1684367,0,0,3
743,2020-12-01,1,P,20-<30,365000,2.625,92000,P,360,0,,30.985,243.0,5,1,55-64,5321781,0,0,2
759,2020-12-01,1,P,37,635000,2.5,91200,R,360,0,,43.79,134.0,2,1,45-54,3387879,0,0,2
694,2021-01-01,1,S,39,145000,2.875,32100,R,360,0,,69.048,78.0,5,2,45-54,6723304,0,0,3
804,2021-01-01,1,P,41,225000,2.75,95200,R,360,0,,81.774,81.0,5,2,25-34,5036890,0,0,3
773,2021-01-01,1,P,43,355000,2.75,95300,R,180,0,,68.269,89.0,5,1,45-54,2974751,0,0,3
794,2021-01-01,1,P,43,135000,2.375,95700,R,120,0,,29.348,48.0,2,2,45-54,1332133,0,0,3
807,2021-01-01,1,S,<20,235000,2.99,33900,R,360,0,,71.212,415.0,5,1,35-44,7369231,0,0,3
731,2021-01-01,1,S,<20,325000,2.5,96100,R,180,0,,65.0,974.0,5,1,45-54,7368813,0,0,3
790,2021-01-01,1,P,20-<30,335000,2.375,91900,R,240,0,,44.411,157.0,6,1,35-44,1329551,0,0,3
666,2021-01-01,1,P,20-<30,165000,2.375,34200,R,360,0,,50.0,96.0,5,2,65-74,1330194,0,0,3
793,2021-01-01,1,P,36,145000,2.875,75000,R,300,0,,29.9,57.0,2,2,45-54,3632134,0,0,3
785,2021-01-01,1,P,40,395000,2.399,94500,R,240,0,,46.447,125.0,5,1,45-54,1332814,0,0,3
746,2021-01-01,1,P,39,495000,2.75,95700,R,360,0,,68.812,195.0,5,1,55-64,3920578,0,0,3
696,2021-01-01,1,P,<20,275000,2.721,94500,R,360,0,,32.312,203.0,5,1,55-64,1326910,0,0,3
803,2021-01-01,1,P,43,255000,2.999,92000,R,360,0,,78.75,60.0,5,1,25-34,1323441,0,0,3
768,2021-01-01,1,P,36,535000,3.0,93000,R,360,0,,75.0,162.0,6,1,45-54,3672575,0,0,3
747,2020-12-01,1,P,45,65000,2.875,33700,P,360,0,,37.164,26.0,5,2,65-74,7364900,0,0,2
705,2020-12-01,1,P,42,435000,3.125,34700,R,360,0,,71.311,88.0,6,2,45-54,4147998,0,0,2
801,2020-12-01,1,P,38,605000,2.5,92600,R,240,0,,60.51,133.0,2,1,45-54,2119006,0,0,2
801,2021-01-01,1,P,45,275000,2.5,94500,R,360,0,,48.0,45.0,6,2,25-34,6034801,0,0,3
751,2020-12-01,1,P,30-<36,345000,3.125,93500,R,360,0,,,15.0,5,2,65-74,4132395,0,0,2
691,2021-01-01,1,P,39,755000,3.5,94100,R,360,0,,37.9,203.0,5,1,45-54,5968705,0,0,3
707,2021-01-01,1,P,<20,705000,2.625,95100,P,360,0,,75.0,411.0,2,1,25-34,2543081,0,0,3
763,2021-01-01,1,I,30-<36,325000,3.125,92600,R,360,0,,39.024,270.0,2,1,45-54,3364090,0,0,3
815,2021-01-01,1,P,<20,75000,3.125,93000,R,240,0,,14.706,143.0,5,1,65-74,2538431,0,0,3
811,2021-01-01,1,P,30-<36,195000,2.875,92300,R,360,0,,49.188,60.0,6,2,45-54,1571490,0,0,3
725,2021-01-01,1,P,30-<36,195000,2.875,92300,R,360,0,,49.188,60.0,6,2,45-54,1571490,0,0,3
799,2021-01-01,1,P,<20,485000,2.99,91400,R,360,0,,48.744,548.0,5,1,35-44,2552193,0,0,3
823,2021-01-01,1,P,<20,415000,2.875,95400,R,360,0,,75.45,162.0,5,2,>74,3771983,0,0,3
747,2021-01-01,1,P,45,185000,3.375,10900,P,360,1,2022-04-01,94.872,69.0,3,2,25-34,2550820,0,0,3
757,2021-01-01,1,P,<20,275000,2.375,94000,R,120,0,,13.32,212.0,2,1,55-64,3634007,0,0,3
809,2021-01-01,1,P,<20,175000,2.875,92300,R,240,0,,50.0,123.0,5,1,35-44,4319037,0,0,3
796,2021-01-01,1,P,<20,385000,2.625,78700,P,360,0,,80.0,233.0,5,1,25-34,3458473,0,0,3
803,2021-01-01,1,P,38,765000,2.5,95100,R,360,0,,76.56,176.0,5,1,45-54,2535170,0,0,3
776,2021-01-01,1,P,38,235000,2.875,92500,P,360,0,,44.677,69.0,5,1,65-74,2550962,0,0,3
763,2021-01-01,1,P,37,645000,3.125,92100,R,360,0,,74.566,153.0,6,1,25-34,3009571,0,0,3
804,2020-12-01,1,P,20-<30,245000,2.75,91900,R,240,0,,35.0,123.0,6,1,55-64,5041940,0,0,2
816,2021-01-01,1,S,20-<30,355000,3.0,91700,R,360,0,,59.167,95.0,2,1,25-34,3159803,0,0,3
784,2021-01-01,1,S,20-<30,325000,3.0,95300,R,360,0,,59.633,435.0,2,2,45-54,5072667,0,0,3
777,2021-01-01,1,P,40,505000,1.99,94500,R,180,0,,50.5,341.0,2,1,45-54,2553039,0,0,3
756,2021-01-01,1,P,42,255000,3.5,95600,R,360,0,,79.969,88.0,5,2,35-44,5334304,0,0,3
807,2021-01-01,1,P,20-<30,425000,2.75,95900,R,180,0,,44.684,222.0,5,1,55-64,2542198,0,0,3
737,2021-01-01,1,P,30-<36,445000,2.75,94600,R,360,0,,55.0,214.0,2,2,45-54,2934173,0,0,3
794,2021-01-01,1,P,<20,765000,2.375,92600,P,360,0,,74.0,360.0,2,1,25-34,5672950,0,0,3
754,2021-01-01,1,P,30-<36,415000,2.99,93900,R,360,0,,80.0,115.0,5,1,55-64,3778128,0,0,3
812,2021-01-01,1,P,48,485000,2.99,91000,R,360,0,,75.05,70.0,6,1,35-44,403447,0,0,3
757,2021-01-01,1,P,38,295000,3.0,91300,R,360,0,,53.0,67.0,6,2,55-64,5672952,0,0,3
772,2021-01-01,1,P,20-<30,325000,2.5,75600,P,360,0,,95.0,123.0,5,1,25-34,5010765,0,0,3
799,2021-01-01,1,P,43,105000,2.625,34100,P,360,0,,58.217,40.0,5,2,55-64,4065969,0,0,3
811,2021-01-01,2,P,30-<36,335000,2.5,10300,P,360,0,,50.0,75.0,2,2,25-34,5570019,0,0,3
809,2021-01-01,1,P,43,555000,2.5,92000,R,360,0,,45.0,103.0,5,2,>74,5628950,0,0,3
732,2021-01-01,1,P,20-<30,455000,2.75,96100,P,360,0,,60.0,180.0,5,1,55-64,5336720,0,0,3
741,2021-01-01,1,P,39,765000,2.625,94900,R,360,0,,46.4,443.0,5,2,65-74,1819425,0,0,3
751,2021-01-01,1,P,20-<30,75000,3.375,32900,R,360,0,,80.79,36.0,5,1,<25,551959,0,0,3
739,2021-01-01,1,P,30-<36,355000,2.875,77300,R,300,0,,88.62,185.0,3,1,45-54,633756,0,0,3
686,2021-01-01,1,P,37,165000,2.99,33100,P,360,0,,95.0,51.0,6,1,25-34,3480530,0,0,3
820,2021-01-01,1,P,<20,195000,2.875,91900,R,360,0,,37.86,115.0,5,1,55-64,635941,0,0,3
712,2021-01-01,1,P,<20,425000,2.69,95800,R,360,0,,47.22,311.0,5,2,45-54,638386,0,0,3
795,2020-12-01,1,I,20-<30,285000,2.99,92100,R,360,0,,35.4,326.0,5,1,55-64,308459,0,0,2
793,2020-12-01,1,P,20-<30,125000,2.99,92300,P,360,0,,26.7,75.0,1,1,>74,456312,0,0,2
725,2020-12-01,1,P,41,165000,3.25,33300,P,360,0,,82.5,48.0,3,1,65-74,534031,0,0,2
779,2020-12-01,2,I,20-<30,485000,3.44,90800,P,360,0,,35.53,261.0,5,1,55-64,553927,0,0,2
779,2020-12-01,1,P,30-<36,545000,2.25,93000,R,180,0,,68.12,260.0,2,1,45-54,571299,0,0,2
741,2021-01-01,1,P,43,415000,2.69,93900,R,360,0,,89.13,75.0,6,1,45-54,579327,0,0,3
690,2021-01-01,1,P,<20,155000,2.99,76200,R,180,0,,56.29,118.0,5,1,45-54,252347,0,0,3
691,2021-01-01,1,P,46,205000,2.875,32900,P,360,0,,55.85,46.0,5,1,55-64,605516,0,0,3
765,2020-12-01,1,P,42,665000,3.125,92800,P,360,0,,95.0,120.0,5,1,25-34,3153746,0,0,2
813,2021-01-01,1,P,<20,505000,2.99,77400,P,360,0,,74.815,299.0,5,1,35-44,3150101,0,0,3
733,2021-01-01,1,P,44,165000,2.875,77700,P,360,0,,89.189,76.0,2,2,35-44,2541879,0,0,3
776,2021-01-01,1,P,43,465000,2.125,33500,P,180,0,,80.0,151.0,5,1,55-64,859093,0,0,3
777,2021-01-01,1,P,43,315000,2.625,92000,R,180,0,,44.36,94.0,5,1,45-54,372148,0,0,3
620,2021-01-01,1,P,41,195000,2.85,93600,R,360,0,,68.526,91.0,5,2,35-44,5193741,0,0,3
693,2021-01-01,1,P,48,655000,2.875,91700,R,360,0,,20.154,144.0,2,2,55-64,1334694,0,0,3
705,2021-01-01,1,P,47,675000,2.999,94500,R,360,0,,79.976,137.0,2,1,45-54,1332807,0,0,3
798,2021-01-01,1,P,<20,765000,2.891,94900,R,360,0,,57.736,435.0,5,2,65-74,1330612,0,0,3
755,2021-01-01,1,P,48,765000,2.99,95100,R,360,0,,41.384,167.0,6,1,55-64,4295515,0,0,3
783,2021-01-01,1,P,44,435000,2.875,92000,P,360,0,,80.0,67.0,5,1,25-34,1220303,0,0,3
740,2021-01-01,1,P,42,375000,2.99,91300,P,360,0,,90.0,98.0,6,2,25-34,859565,0,0,3
695,2020-12-01,1,P,41,525000,3.125,11000,P,360,0,,95.0,124.0,3,1,25-34,3553714,0,0,2
723,2020-12-01,1,P,20-<30,445000,2.5,11700,P,360,0,,90.0,175.0,3,1,45-54,1832170,0,0,2
647,2020-12-01,1,P,39,315000,3.625,33800,R,360,0,,73.256,132.0,5,1,35-44,6725387,0,0,2
745,2021-01-01,1,P,<20,255000,2.5,77500,R,360,0,,75.729,121.0,2,2,25-34,3815375,0,0,3
812,2021-01-01,1,P,20-<30,345000,2.5,95400,R,360,0,,34.535,91.0,5,1,65-74,910741,0,0,3
727,2021-01-01,1,P,<20,285000,2.25,95800,R,360,0,,71.25,202.0,5,1,45-54,910744,0,0,3
788,2021-01-01,1,P,<20,285000,2.99,10700,P,360,0,,75.0,195.0,5,2,<25,2541694,0,0,3
663,2021-01-01,1,P,20-<30,255000,2.999,93400,R,360,0,,69.432,138.0,5,2,45-54,1328169,0,0,3
715,2021-01-01,1,P,41,495000,2.783,94500,R,360,0,,49.55,222.0,5,1,65-74,1327001,0,0,3
811,2021-01-01,1,P,<20,235000,2.699,95800,R,360,0,,59.494,121.0,5,2,65-74,1328030,0,0,3
775,2021-01-01,1,P,20-<30,315000,2.806,94500,R,360,0,,66.002,106.0,5,2,35-44,1328216,0,0,3
794,2020-12-01,1,P,20-<30,675000,2.99,94000,R,360,0,,39.244,244.0,5,1,35-44,2542779,0,0,2
789,2021-01-01,1,P,20-<30,675000,2.99,94000,R,360,0,,39.244,244.0,5,1,35-44,2542779,0,0,3
777,2020-12-01,1,P,38,705000,3.125,94900,P,360,0,,79.929,439.0,5,1,55-64,5039598,0,0,2
780,2021-01-01,1,P,30-<36,155000,2.999,34700,R,360,0,,75.61,52.0,5,1,65-74,1333176,0,0,3
759,2021-01-01,1,P,40,325000,2.99,91700,P,360,0,,80.0,99.0,5,1,65-74,5575934,0,0,3
808,2021-01-01,1,P,30-<36,325000,2.625,33900,R,360,0,,98.686,106.0,5,1,35-44,6723734,0,0,3
721,2021-01-01,1,P,43,765000,2.625,10500,P,360,0,,61.2,441.0,5,1,35-44,2539288,0,0,3
754,2021-01-01,1,P,48,135000,3.375,76500,R,360,0,,61.644,40.0,2,1,45-54,5330528,0,0,3
684,2021-01-01,1,P,20-<30,215000,2.999,95600,R,360,0,,39.164,58.0,5,2,65-74,1175150,0,0,3
763,2021-01-01,1,P,30-<36,215000,2.811,33700,R,360,0,,81.132,79.0,5,2,35-44,1333306,0,0,3
799,2021-01-01,1,P,20-<30,325000,2.625,77000,R,180,0,,80.0,175.0,5,1,25-34,1448799,0,0,3
686,2021-01-01,1,P,42,275000,2.375,94500,R,180,0,,50.547,95.0,6,1,35-44,954802,0,0,3
781,2021-01-01,1,P,30-<36,375000,2.369,95300,R,180,0,,52.083,133.0,2,1,45-54,1326798,0,0,3
792,2021-01-01,1,P,20-<30,235000,2.56,95600,R,180,0,,39.167,107.0,2,1,45-54,1325600,0,0,3
801,2021-01-01,1,P,36,265000,2.5,14200,P,360,0,,70.0,89.0,5,1,65-74,3276224,0,0,3
757,2021-01-01,1,P,20-<30,175000,2.899,77400,R,360,0,,81.558,120.0,5,2,35-44,1329990,0,0,3
750,2021-01-01,1,P,48,195000,2.5,93500,R,180,0,,65.153,55.0,6,1,25-34,2538008,0,0,3
799,2021-01-01,1,P,30-<36,655000,2.5,94700,P,360,0,,57.965,143.0,5,1,25-34,7368890,0,0,3
780,2021-01-01,1,S,20-<30,405000,2.875,92300,P,360,0,,41.538,725.0,5,1,45-54,7370200,0,0,3
772,2021-01-01,1,P,39,455000,2.99,90700,R,360,0,,70.0,77.0,5,1,25-34,7383070,0,0,3
788,2021-01-01,1,P,42,285000,2.99,78200,P,360,0,,95.0,200.0,6,1,35-44,2538355,0,0,3
794,2021-01-01,1,P,20-<30,705000,2.999,95400,P,360,0,,89.99,302.0,5,1,55-64,1334642,0,0,3
731,2021-01-01,1,P,48,585000,2.999,91300,R,360,0,,26.0,364.0,5,1,55-64,1329778,0,0,3
778,2021-01-01,1,P,30-<36,455000,2.5,94500,R,324,0,,69.41,163.0,2,2,55-64,6270836,0,0,3
746,2021-01-01,1,P,38,445000,2.25,91200,R,180,0,,49.44,127.0,5,1,55-64,6269353,0,0,3
721,2021-01-01,1,P,30-<36,235000,2.125,33400,R,180,0,,81.71,180.0,5,1,45-54,7291111,0,0,3
775,2021-01-01,1,S,20-<30,315000,3.125,34600,R,240,0,,84.906,223.0,5,2,55-64,4853451,0,0,3
749,2021-01-01,1,I,41,675000,3.125,11200,P,360,0,,75.0,97.0,5,2,25-34,6301752,0,0,3
824,2021-01-01,1,P,30-<36,75000,2.75,91700,R,180,0,,16.67,35.0,2,2,55-64,3771058,0,0,3
754,2021-01-01,1,P,41,735000,2.875,94500,R,360,0,,60.0,188.0,5,2,55-64,5608171,0,0,3
700,2021-01-01,1,P,43,225000,2.99,34100,R,360,1,2022-12-01,80.605,74.0,5,2,45-54,3034320,0,0,3
683,2020-12-01,1,P,38,295000,2.875,76500,P,360,0,,95.0,143.0,2,1,45-54,1936994,0,0,2
689,2020-12-01,1,P,30-<36,225000,2.75,79100,P,360,0,,95.0,139.0,5,1,35-44,5083971,0,0,2
797,2020-12-01,1,P,36,295000,2.5,91300,R,180,0,,54.0,87.0,6,1,45-54,6024761,0,0,2
758,2021-01-01,1,P,20-<30,565000,2.875,91600,R,360,0,,74.474,130.0,5,1,25-34,5310948,0,0,3
804,2021-01-01,1,S,30-<36,265000,2.875,92000,R,360,0,,32.654,508.0,5,1,65-74,2638497,0,0,3
774,2020-12-01,1,P,38,135000,2.875,33500,P,360,0,,95.0,37.0,6,1,25-34,6404080,0,0,2
773,2021-01-01,1,P,20-<30,665000,2.5,94900,P,360,0,,95.0,173.0,5,2,25-34,2552394,0,0,3
751,2020-12-01,1,P,40,315000,2.875,11800,R,360,0,,45.389,118.0,5,2,55-64,5006219,0,0,2
808,2021-01-01,1,P,20-<30,735000,2.5,91100,R,360,0,,73.5,222.0,5,1,45-54,2551075,0,0,3
800,2021-01-01,1,P,30-<36,95000,2.75,32000,R,180,0,,37.059,45.0,5,2,65-74,2551603,0,0,3
807,2021-01-01,1,P,45,245000,3.0,91100,R,360,1,2021-03-01,32.886,40.0,6,2,55-64,1896765,1,1,3
733,2020-12-01,1,P,49,375000,2.625,94600,R,360,0,,52.083,99.0,2,2,25-34,2681839,0,0,2
720,2021-01-01,1,P,43,765000,2.875,92800,P,360,0,,95.0,109.0,2,2,35-44,1278154,0,0,3
790,2021-01-01,1,P,39,305000,2.875,75000,R,360,0,,75.0,78.0,5,1,25-34,549511,0,0,3
666,2021-01-01,1,P,30-<36,315000,3.375,33800,P,360,0,,95.0,110.0,3,1,55-64,2553934,0,0,3
655,2021-01-01,1,P,44,475000,3.125,11700,P,360,0,,90.0,102.0,3,2,35-44,3019951,0,0,3
760,2020-12-01,1,P,20-<30,675000,2.875,91500,R,360,0,,51.538,259.0,5,1,55-64,1247936,0,0,2
807,2021-01-01,1,S,<20,515000,2.99,94000,R,360,0,,58.215,310.0,5,2,45-54,5038631,0,0,3
758,2020-12-01,1,P,39,265000,3.125,95200,R,360,0,,58.444,63.0,5,1,>74,5331673,0,0,2
789,2020-12-01,1,P,<20,275000,2.25,95900,P,180,0,,39.424,244.0,2,2,25-34,5041007,0,0,2
735,2020-12-01,1,P,<20,215000,2.625,93700,R,180,0,,35.246,283.0,5,1,65-74,5040128,0,0,2
772,2021-01-01,1,S,20-<30,325000,2.875,78700,P,360,0,,76.471,232.0,5,1,35-44,5037786,0,0,3
795,2021-01-01,1,P,49,495000,3.0,91700,P,360,0,,86.189,130.0,2,2,35-44,1822937,0,0,3
749,2021-01-01,1,P,41,495000,2.99,92300,P,360,0,,95.0,145.0,5,1,55-64,3165770,0,0,3
718,2021-01-01,1,P,20-<30,495000,2.5,32700,R,180,0,,65.132,323.0,5,2,35-44,3236496,0,0,3
774,2021-01-01,1,P,20-<30,495000,2.375,93100,R,360,0,,52.66,181.0,5,1,55-64,5296014,0,0,3
736,2021-01-01,1,P,39,275000,2.99,77500,P,360,0,,70.513,140.0,5,1,45-54,6574543,0,0,3
744,2020-12-01,1,P,48,445000,3.0,93000,R,360,0,,64.928,131.0,5,1,35-44,1270398,0,0,2
746,2021-01-01,1,P,39,485000,2.625,91700,R,360,0,,68.81,170.0,2,2,35-44,6270521,0,0,3
770,2021-01-01,1,P,46,285000,2.75,93000,R,180,0,,57.0,123.0,5,1,65-74,6573463,0,0,3
704,2021-01-01,1,S,20-<30,275000,2.625,76000,P,360,0,,75.342,161.0,5,1,65-74,6316571,0,0,3
745,2021-01-01,1,P,39,115000,2.75,14600,R,180,0,,78.571,57.0,5,2,35-44,2941037,0,0,3
752,2021-01-01,1,I,30-<36,435000,3.125,10900,R,360,0,,67.969,422.0,5,1,35-44,2261395,0,0,3
790,2021-01-01,1,P,20-<30,155000,2.5,33900,R,240,0,,57.31,110.0,5,2,45-54,637729,0,0,3
791,2021-01-01,1,P,45,405000,2.99,11700,R,360,0,,66.341,116.0,5,1,25-34,2883002,0,0,3
767,2021-01-01,1,I,30-<36,205000,3.375,76200,R,360,0,,74.44,211.0,5,1,45-54,454356,0,0,3
694,2021-01-01,1,P,37,175000,3.375,32900,R,300,0,,70.0,42.0,5,2,35-44,5653023,0,0,3
754,2020-12-01,1,P,30-<36,475000,2.69,91900,R,360,0,,81.89,187.0,6,2,35-44,578196,0,0,2
773,2021-01-01,1,P,40,385000,2.75,12800,P,360,0,,88.5,95.0,5,1,25-34,581084,0,0,3
756,2021-01-01,1,P,40,165000,2.75,32800,R,180,0,,53.0,62.0,5,1,55-64,5002241,0,0,3
755,2021-01-01,1,P,41,125000,2.99,14600,R,360,0,,,41.0,5,2,65-74,263117,0,0,3
664,2021-01-01,1,P,20-<30,205000,2.99,10300,R,240,0,,51.35,111.0,5,1,35-44,599204,0,0,3
741,2021-01-01,1,P,<20,205000,2.125,78500,R,180,0,,80.3,456.0,6,1,25-34,601438,0,0,3
670,2021-01-01,1,P,44,225000,2.875,32100,P,360,0,,69.231,56.0,5,1,65-74,2773448,0,0,3
812,2021-01-01,1,P,36,365000,1.99,92600,R,180,0,,51.68,105.0,2,2,35-44,477312,0,0,3
809,2021-01-01,1,S,20-<30,215000,2.445,96100,R,180,0,,22.632,700.0,5,2,55-64,1325921,0,0,3
740,2021-01-01,1,P,42,685000,2.875,91800,P,360,0,,95.0,113.0,5,2,35-44,5818477,0,0,3
783,2020-12-01,1,P,<20,195000,2.99,79600,R,360,0,,46.0,118.0,5,1,65-74,5429688,0,0,2
773,2021-01-01,1,P,46,345000,2.99,33000,R,360,0,,73.718,223.0,3,1,35-44,3512286,0,0,3
812,2021-01-01,1,P,20-<30,135000,2.875,78200,R,360,0,,67.895,132.0,5,1,35-44,6434629,0,0,3
798,2021-01-01,1,P,<20,475000,2.5,94600,R,360,0,,47.505,217.0,2,2,35-44,1334607,0,0,3
747,2021-01-01,1,P,30-<36,245000,2.375,93500,R,360,0,,72.103,86.0,5,1,35-44,1326391,0,0,3
666,2020-12-01,1,P,40,205000,3.125,34400,P,360,0,,91.847,70.0,6,1,45-54,5988677,0,0,2
685,2020-12-01,1,P,40,225000,2.875,34400,P,360,0,,90.0,55.0,6,1,35-44,1586845,0,0,2
795,2020-12-01,1,P,45,275000,2.75,32000,P,360,0,,80.035,90.0,5,1,35-44,2598861,0,0,2
736,2020-12-01,1,P,41,475000,2.875,77300,P,360,0,,80.0,194.0,5,2,25-34,5618545,0,0,2
692,2021-01-01,1,P,<20,425000,2.5,95600,R,360,0,,59.972,578.0,5,1,45-54,3834718,0,0,3
797,2021-01-01,1,P,48,425000,2.75,95100,R,240,0,,53.125,75.0,2,2,65-74,1328606,0,0,3
773,2020-12-01,1,I,39,115000,3.25,77000,R,240,0,,74.258,122.0,2,1,45-54,1319405,0,0,2
812,2021-01-01,1,S,43,255000,2.875,95000,R,360,0,,18.214,128.0,5,1,65-74,3482749,0,0,3
717,2021-01-01,1,P,30-<36,585000,3.0,91700,P,360,0,,100.0,118.0,3,1,45-54,4767667,0,0,3
763,2020-12-01,1,P,47,275000,2.99,33000,R,360,0,,71.57,81.0,6,2,35-44,7617444,0,0,2
736,2021-01-01,1,P,40,495000,3.125,92100,R,360,0,,76.308,176.0,5,1,45-54,2084465,0,0,3
808,2020-12-01,1,P,44,215000,2.5,33100,R,180,0,,63.0,124.0,3,1,35-44,99446,0,0,2
762,2021-01-01,1,P,37,385000,2.49,92800,R,360,0,,63.115,101.0,5,1,>74,3159369,0,0,3
783,2021-01-01,1,S,20-<30,345000,2.5,95400,R,180,0,,34.0,412.0,2,1,55-64,5608965,0,0,3
809,2021-01-01,1,P,30-<36,155000,3.0,76100,R,360,0,,51.467,84.0,6,1,55-64,6858616,0,0,3
816,2021-01-01,1,P,45,665000,2.99,11700,R,360,0,,48.0,188.0,2,1,45-54,5590843,0,0,3
784,2021-01-01,1,S,41,765000,2.875,94100,R,360,0,,51.0,251.0,2,1,35-44,5569526,0,0,3
712,2021-01-01,1,P,20-<30,425000,2.625,10300,P,360,0,,85.0,149.0,5,2,25-34,6143321,0,0,3
792,2021-01-01,1,P,37,645000,2.625,92600,R,360,0,,32.0,156.0,2,2,45-54,5604723,0,0,3
788,2021-01-01,1,P,48,435000,2.99,94500,R,360,0,,21.88,148.0,5,1,55-64,363390,0,0,3
633,2021-01-01,1,P,<20,455000,3.375,92600,R,360,0,,26.531,500.0,5,1,45-54,4353431,0,0,3
806,2021-01-01,1,I,<20,305000,3.5,95600,R,360,0,,73.65,130.0,5,1,55-64,206888,0,0,3
736,2021-01-01,1,P,43,475000,2.75,11300,R,360,0,,52.667,121.0,5,2,65-74,2168379,0,0,3
816,2021-01-01,1,P,20-<30,685000,2.625,94000,P,360,0,,70.0,210.0,5,2,45-54,3151227,0,0,3
773,2021-01-01,1,P,<20,125000,2.25,33400,R,180,0,,20.87,142.0,6,2,45-54,910562,0,0,3
827,2021-01-01,1,P,<20,245000,3.0,95400,R,360,0,,50.0,233.0,5,1,55-64,5428884,0,0,3
661,2021-01-01,1,P,48,235000,2.875,75500,P,360,0,,64.374,69.0,5,1,55-64,4714354,0,0,3
738,2021-01-01,1,P,20-<30,445000,2.375,90800,R,360,0,,64.934,133.0,5,2,55-64,2254458,0,0,3
763,2021-01-01,1,P,20-<30,275000,2.375,78600,R,360,0,,77.273,122.0,5,1,65-74,2183652,0,0,3
747,2020-12-01,1,P,30-<36,315000,2.875,10500,R,360,0,,74.118,141.0,5,1,25-34,4350929,0,0,2
756,2021-01-01,1,P,41,135000,2.75,78600,P,360,0,,54.39,39.0,6,2,55-64,7418117,0,0,3
703,2020-12-01,1,P,30-<36,155000,2.99,34900,P,360,0,,80.0,43.0,5,2,45-54,3275926,0,0,2
810,2021-01-01,1,P,38,95000,3.0,75600,R,360,0,,73.077,23.0,5,2,65-74,4038026,0,0,3
769,2020-12-01,1,P,<20,245000,2.75,32100,R,360,0,,70.12,119.0,5,1,65-74,6349394,0,0,2
784,2021-01-01,1,P,20-<30,495000,2.875,34400,P,360,0,,90.0,220.0,5,1,55-64,7264773,0,0,3
756,2021-01-01,1,P,46,275000,2.99,33100,R,321,0,,78.571,82.0,6,2,25-34,7263624,0,0,3
795,2021-01-01,1,P,30-<36,305000,2.125,91000,R,180,0,,40.667,90.0,5,1,35-44,1326825,0,0,3
804,2020-12-01,1,P,46,405000,2.99,78600,P,360,0,,80.0,149.0,2,1,35-44,3711315,0,0,2
719,2020-12-01,1,P,43,295000,2.875,75700,R,360,0,,62.766,93.0,5,1,35-44,2710883,0,0,2
737,2020-12-01,1,P,38,275000,2.75,75200,P,360,0,,97.0,65.0,5,1,<25,856025,0,0,2
741,2021-01-01,1,S,20-<30,385000,2.25,96100,R,180,0,,38.5,350.0,5,1,45-54,1329444,0,0,3
